Start Date,40182
End Date,
,
,.BZXEM F Index
,Last Price
Dates,PX_LAST
24-Jan-12,4.075
25-Jan-12,4.0944
26-Jan-12,3.9787
27-Jan-12,3.9351
30-Jan-12,4.0023
31-Jan-12,4.0702
1-Feb-12,4.0829
2-Feb-12,4.1458
3-Feb-12,4.0739
6-Feb-12,4.176
7-Feb-12,4.1755
8-Feb-12,4.2092
9-Feb-12,4.1843
10-Feb-12,3.9703
13-Feb-12,3.9008
14-Feb-12,3.7498
15-Feb-12,3.6948
16-Feb-12,3.7543
17-Feb-12,4.6459
20-Feb-12,3.6716
21-Feb-12,3.6469
22-Feb-12,3.5343
23-Feb-12,3.6401
24-Feb-12,3.9155
27-Feb-12,3.9001
28-Feb-12,3.816
29-Feb-12,3.8851
1-Mar-12,4.0288
2-Mar-12,4.0592
5-Mar-12,4.0666
6-Mar-12,4.1633
7-Mar-12,4.2527
8-Mar-12,4.1535
9-Mar-12,4.1236
12-Mar-12,4.1258
13-Mar-12,4.2865
14-Mar-12,4.3026
15-Mar-12,4.0898
16-Mar-12,4.2378
19-Mar-12,4.3231
20-Mar-12,4.1649
21-Mar-12,4.129
22-Mar-12,3.9912
23-Mar-12,4.036
26-Mar-12,4.0509
27-Mar-12,3.934
28-Mar-12,3.9759
29-Mar-12,3.8921
30-Mar-12,3.8675
2-Apr-12,3.8033
3-Apr-12,3.8426
4-Apr-12,3.8566
5-Apr-12,3.736
6-Apr-12,3.7236
9-Apr-12,3.5581
10-Apr-12,3.4208
11-Apr-12,3.5613
12-Apr-12,3.6452
13-Apr-12,3.5972
16-Apr-12,3.6021
17-Apr-12,3.7253
18-Apr-12,3.7099
19-Apr-12,3.6724
20-Apr-12,3.7778
23-Apr-12,3.7624
24-Apr-12,3.6177
25-Apr-12,3.5183
26-Apr-12,3.5402
27-Apr-12,3.5851
30-Apr-12,3.7427
1-May-12,3.7427
2-May-12,3.594
3-May-12,3.5418
4-May-12,3.2497
7-May-12,2.9395
8-May-12,3.122
9-May-12,3.3017
10-May-12,3.0603
11-May-12,3.2195
14-May-12,3.1679
15-May-12,3.0832
16-May-12,3.0979
17-May-12,2.9514
18-May-12,3.0952
21-May-12,3.2006
22-May-12,3.5082
23-May-12,3.3073
24-May-12,3.5792
25-May-12,3.4018
28-May-12,3.3024
29-May-12,3.1948
30-May-12,3.105
31-May-12,3.4402
1-Jun-12,3.5588
4-Jun-12,4.0582
5-Jun-12,3.9027
6-Jun-12,3.8876
7-Jun-12,3.9102
8-Jun-12,3.5257
11-Jun-12,3.736
12-Jun-12,3.4796
13-Jun-12,3.4778
14-Jun-12,3.4706
15-Jun-12,3.585
18-Jun-12,3.483
19-Jun-12,3.3842
20-Jun-12,3.4904
21-Jun-12,3.4825
22-Jun-12,3.404
25-Jun-12,3.2842
26-Jun-12,3.4751
27-Jun-12,3.6667
28-Jun-12,3.724
29-Jun-12,3.7705
2-Jul-12,3.5917
3-Jul-12,3.5951
4-Jul-12,3.6853
5-Jul-12,3.6104
6-Jul-12,3.6491
9-Jul-12,3.6974
10-Jul-12,3.6987
11-Jul-12,3.5266
12-Jul-12,3.5706
13-Jul-12,3.6436
16-Jul-12,3.589
17-Jul-12,3.8149
18-Jul-12,3.5108
19-Jul-12,3.3671
20-Jul-12,3.2817
23-Jul-12,3.2091
24-Jul-12,3.2267
25-Jul-12,3.1287
26-Jul-12,3.1706
27-Jul-12,3.4269
30-Jul-12,3.4646
31-Jul-12,3.2897
1-Aug-12,3.2389
2-Aug-12,3.1985
3-Aug-12,3.3024
6-Aug-12,3.2574
7-Aug-12,3.1194
8-Aug-12,3.1878
9-Aug-12,3.2997
10-Aug-12,3.4837
13-Aug-12,3.4328
14-Aug-12,3.344
15-Aug-12,3.1658
16-Aug-12,3.3228
17-Aug-12,3.2197
20-Aug-12,3.3683
21-Aug-12,3.3108
22-Aug-12,3.4229
23-Aug-12,3.4728
24-Aug-12,3.2995
27-Aug-12,3.3005
28-Aug-12,3.2077
29-Aug-12,3.2471
30-Aug-12,3.0679
31-Aug-12,3.0268
3-Sep-12,3.0162
4-Sep-12,3.027
5-Sep-12,3.0429
6-Sep-12,3.035
7-Sep-12,3.0477
10-Sep-12,3.1555
11-Sep-12,3.1046
12-Sep-12,3.0462
13-Sep-12,3.2419
14-Sep-12,3.1785
17-Sep-12,3.238
18-Sep-12,3.1938
19-Sep-12,3.2472
20-Sep-12,3.2468
21-Sep-12,3.2727
24-Sep-12,3.2566
25-Sep-12,3.2494
26-Sep-12,3.2029
27-Sep-12,3.1362
28-Sep-12,2.9199
1-Oct-12,2.9118
2-Oct-12,2.9411
3-Oct-12,2.9755
4-Oct-12,2.973
5-Oct-12,2.7968
8-Oct-12,2.8237
9-Oct-12,2.788
10-Oct-12,2.8344
11-Oct-12,2.8131
12-Oct-12,2.8286
15-Oct-12,2.8427
16-Oct-12,2.6863
17-Oct-12,2.7717
18-Oct-12,2.7334
19-Oct-12,2.8936
22-Oct-12,2.7532
23-Oct-12,2.7306
24-Oct-12,2.6633
25-Oct-12,2.6763
26-Oct-12,2.487
29-Oct-12,2.484
30-Oct-12,2.5554
31-Oct-12,2.5037
1-Nov-12,2.5327
2-Nov-12,2.4902
5-Nov-12,2.5097
6-Nov-12,2.6189
7-Nov-12,2.6322
8-Nov-12,2.7761
9-Nov-12,2.7847
12-Nov-12,2.7721
13-Nov-12,2.9136
14-Nov-12,2.9647
15-Nov-12,2.9238
16-Nov-12,2.9479
19-Nov-12,2.9706
20-Nov-12,2.9167
21-Nov-12,2.9125
22-Nov-12,2.9305
23-Nov-12,2.8748
26-Nov-12,2.8643
27-Nov-12,2.9004
28-Nov-12,2.9359
29-Nov-12,2.9403
30-Nov-12,3.0227
3-Dec-12,2.9767
4-Dec-12,2.8794
5-Dec-12,2.8921
6-Dec-12,2.8301
7-Dec-12,2.9262
10-Dec-12,2.9263
11-Dec-12,3.0886
12-Dec-12,3.0559
13-Dec-12,2.9284
14-Dec-12,2.9425
17-Dec-12,2.9311
18-Dec-12,2.9173
19-Dec-12,2.983
20-Dec-12,3.0636
21-Dec-12,3.0651
24-Dec-12,3.117
25-Dec-12,3.1136
26-Dec-12,3.0565
27-Dec-12,3.0755
28-Dec-12,2.9264
31-Dec-12,2.9426
1-Jan-13,2.941
2-Jan-13,2.8418
3-Jan-13,2.7996
4-Jan-13,2.7738
7-Jan-13,2.8436
8-Jan-13,3.0245
9-Jan-13,2.9863
10-Jan-13,3.0041
11-Jan-13,2.9291
14-Jan-13,2.9834
15-Jan-13,3.017
16-Jan-13,2.9089
17-Jan-13,3.0975
18-Jan-13,3.2265
21-Jan-13,3.1893
22-Jan-13,3.2456
23-Jan-13,3.2488
24-Jan-13,3.3598
25-Jan-13,3.325
28-Jan-13,3.2337
29-Jan-13,3.2608
30-Jan-13,3.277
31-Jan-13,3.3474
1-Feb-13,3.2506
4-Feb-13,3.2676
5-Feb-13,3.4759
6-Feb-13,3.484
7-Feb-13,3.563
8-Feb-13,3.5509
11-Feb-13,3.5595
12-Feb-13,3.5728
13-Feb-13,3.5393
14-Feb-13,3.4317
15-Feb-13,3.2766
18-Feb-13,3.2639
19-Feb-13,3.2688
20-Feb-13,3.1851
21-Feb-13,3.247
22-Feb-13,3.2048
25-Feb-13,3.2146
26-Feb-13,3.2183
27-Feb-13,3.3121
28-Feb-13,3.3102
1-Mar-13,3.2332
4-Mar-13,3.2087
5-Mar-13,3.0336
6-Mar-13,2.9296
7-Mar-13,3.1015
8-Mar-13,3.0718
11-Mar-13,3.0515
12-Mar-13,3.2335
13-Mar-13,3.3597
14-Mar-13,3.2967
15-Mar-13,3.1883
18-Mar-13,3.2092
19-Mar-13,3.168
20-Mar-13,3.1245
21-Mar-13,3.1478
22-Mar-13,3.2599
25-Mar-13,3.1465
26-Mar-13,3.258
27-Mar-13,3.2982
28-Mar-13,3.5304
29-Mar-13,3.5402
1-Apr-13,3.5364
2-Apr-13,3.4571
3-Apr-13,3.4078
4-Apr-13,3.4186
5-Apr-13,3.2117
8-Apr-13,3.296
9-Apr-13,3.2445
10-Apr-13,3.2436
11-Apr-13,3.2996
12-Apr-13,3.3494
15-Apr-13,3.2741
16-Apr-13,3.389
17-Apr-13,3.4156
18-Apr-13,3.5414
19-Apr-13,3.4307
22-Apr-13,3.4442
23-Apr-13,3.469
24-Apr-13,3.5551
25-Apr-13,3.4873
26-Apr-13,3.4789
29-Apr-13,3.5825
30-Apr-13,3.6016
1-May-13,3.6125
2-May-13,3.4763
3-May-13,3.4253
6-May-13,3.3505
7-May-13,3.3863
8-May-13,3.4274
9-May-13,3.6106
10-May-13,3.7675
13-May-13,3.678
14-May-13,3.816
15-May-13,3.7221
16-May-13,3.6138
17-May-13,3.6326
20-May-13,3.6744
21-May-13,3.6949
22-May-13,3.6891
23-May-13,3.5821
24-May-13,3.5794
27-May-13,3.612
28-May-13,3.7895
29-May-13,3.4556
30-May-13,3.306
31-May-13,3.4261
3-Jun-13,3.4268
4-Jun-13,3.5276
5-Jun-13,3.1379
6-Jun-13,3.1189
7-Jun-13,3.0501
10-Jun-13,3.203
11-Jun-13,3.2606
12-Jun-13,3.5715
13-Jun-13,3.513
14-Jun-13,3.4876
17-Jun-13,3.6007
18-Jun-13,3.6733
19-Jun-13,3.848
20-Jun-13,3.6873
21-Jun-13,3.4273
24-Jun-13,2.8811
25-Jun-13,2.684
26-Jun-13,2.7885
27-Jun-13,2.9702
28-Jun-13,3.3136
1-Jul-13,3.2028
2-Jul-13,2.933
3-Jul-13,3.1461
4-Jul-13,3.3875
5-Jul-13,3.1876
8-Jul-13,3.3658
9-Jul-13,3.4624
10-Jul-13,3.3068
11-Jul-13,3.3454
12-Jul-13,3.3013
15-Jul-13,3.2473
16-Jul-13,3.2243
17-Jul-13,3.1351
18-Jul-13,2.9423
19-Jul-13,2.7654
22-Jul-13,2.8863
23-Jul-13,2.7691
24-Jul-13,2.6871
25-Jul-13,2.8322
26-Jul-13,2.8674
29-Jul-13,2.9331
30-Jul-13,2.903
31-Jul-13,2.8464
1-Aug-13,2.9831
2-Aug-13,2.956
5-Aug-13,3.0303
6-Aug-13,3.1712
7-Aug-13,3.2595
8-Aug-13,3.3208
9-Aug-13,3.241
12-Aug-13,3.4234
13-Aug-13,3.5071
14-Aug-13,3.5299
15-Aug-13,3.5343
16-Aug-13,3.5013
19-Aug-13,3.4902
20-Aug-13,3.4516
21-Aug-13,3.7512
22-Aug-13,3.8107
23-Aug-13,3.4989
26-Aug-13,3.5473
27-Aug-13,3.5777
28-Aug-13,3.5466
29-Aug-13,3.8069
30-Aug-13,3.9446
2-Sep-13,3.9179
3-Sep-13,3.9305
4-Sep-13,3.972
5-Sep-13,3.9701
6-Sep-13,3.9559
9-Sep-13,3.8376
10-Sep-13,3.8305
11-Sep-13,3.9071
12-Sep-13,4.0248
13-Sep-13,4.0318
16-Sep-13,4.0227
17-Sep-13,3.8876
18-Sep-13,3.5756
19-Sep-13,3.6773
20-Sep-13,3.6905
23-Sep-13,3.6638
24-Sep-13,3.7078
25-Sep-13,3.766
26-Sep-13,3.8781
27-Sep-13,3.8526
30-Sep-13,3.7514
1-Oct-13,3.8234
2-Oct-13,3.8431
3-Oct-13,3.8456
4-Oct-13,3.8356
7-Oct-13,3.8255
8-Oct-13,3.788
9-Oct-13,3.6667
10-Oct-13,3.6702
11-Oct-13,3.7435
14-Oct-13,3.7982
15-Oct-13,3.7924
16-Oct-13,3.9094
17-Oct-13,3.9648
18-Oct-13,4.0489
21-Oct-13,4.1478
22-Oct-13,4.2474
23-Oct-13,3.9535
