28/mai/15;3,2911
29/mai/15;3,3962
1/jun/15;3,4488
2/jun/15;3,4565
3/jun/15;3,4476
4/jun/15;3,3573
5/jun/15;3,5254
8/jun/15;3,3465
9/jun/15;3,2908
10/jun/15;3,4966
11/jun/15;3,5058
12/jun/15;3,7537
15/jun/15;3,6016
16/jun/15;3,5934
17/jun/15;3,5118
18/jun/15;3,4695
19/jun/15;3,4622
22/jun/15;3,3747
23/jun/15;3,4315
24/jun/15;3,3694
25/jun/15;3,4809
26/jun/15;3,2593
29/jun/15;3,3774
30/jun/15;3,433
1/jul/15;3,3506
2/jul/15;3,3481
3/jul/15;3,3559
6/jul/15;3,4808
7/jul/15;3,4318
8/jul/15;3,499
9/jul/15;3,6174
10/jul/15;3,5507
13/jul/15;3,567
14/jul/15;3,6143
15/jul/15;3,5507
16/jul/15;3,6405
17/jul/15;3,7125
20/jul/15;3,6297
21/jul/15;3,4188
22/jul/15;3,6857
23/jul/15;4,2449
24/jul/15;4,3466
27/jul/15;4,227
28/jul/15;4,2092
29/jul/15;4,497
30/jul/15;4,3038
31/jul/15;4,4032
3/ago/15;4,7696
4/ago/15;4,4372
5/ago/15;4,6285
6/ago/15;5,0163
7/ago/15;5,0336
10/ago/15;4,9314
11/ago/15;5,0059
12/ago/15;4,849
13/ago/15;4,7847
14/ago/15;4,8294
17/ago/15;4,9517
18/ago/15;4,929
19/ago/15;5,0084
20/ago/15;5,1061
21/ago/15;5,1908
24/ago/15;5,2775
25/ago/15;5,3096
26/ago/15;4,9491
27/ago/15;5,1011
28/ago/15;4,9339
31/ago/15;5,2912
1/set/15;5,4196
2/set/15;5,5359
3/set/15;5,5458
4/set/15;5,9116
7/set/15;5,8822
8/set/15;5,4918
9/set/15;5,6143
10/set/15;5,9591
11/set/15;5,8872
14/set/15;5,776
15/set/15;5,6734
16/set/15;5,7331
17/set/15;5,9185
18/set/15;6,6122
21/set/15;6,561
22/set/15;6,8747
23/set/15;7,4052
24/set/15;6,567
25/set/15;6,3914
28/set/15;6,8291
29/set/15;6,5535
30/set/15;6,1132
1/out/15;6,2711
2/out/15;6,0322
5/out/15;6,2109
6/out/15;6,3071
7/out/15;6,6191
8/out/15;6,4135
9/out/15;6,6879
12/out/15;6,6838
13/out/15;6,8541
14/out/15;6,9389
15/out/15;6,8683
16/out/15;6,9692
19/out/15;6,9708
20/out/15;6,9241
21/out/15;6,8946
22/out/15;7,0045
23/out/15;7,1558
26/out/15;7,1652
27/out/15;6,9008
28/out/15;7,1555
29/out/15;7,1072
30/out/15;7,2311
2/nov/15;7,2177
3/nov/15;7,0641
4/nov/15;6,8782
5/nov/15;6,857
6/nov/15;6,9142
9/nov/15;6,8825
10/nov/15;6,8921
11/nov/15;6,7863
12/nov/15;6,673
13/nov/15;6,6991
16/nov/15;6,6179
17/nov/15;6,7443
18/nov/15;6,6454
19/nov/15;6,4996
20/nov/15;6,4929
23/nov/15;6,4237
24/nov/15;6,4421
25/nov/15;6,6925
26/nov/15;6,769
27/nov/15;6,7638
30/nov/15;6,9722
1/dez/15;6,8698
2/dez/15;6,7411
3/dez/15;6,7571
4/dez/15;6,665
7/dez/15;6,7668
8/dez/15;6,6039
9/dez/15;6,5456
10/dez/15;6,5208
11/dez/15;6,6352
14/dez/15;6,6334
15/dez/15;6,8751
16/dez/15;6,782
17/dez/15;6,8362
18/dez/15;6,893
21/dez/15;7,1224
22/dez/15;7,1775
23/dez/15;7,1641
24/dez/15;7,1119
25/dez/15;7,1652
28/dez/15;7,2124
29/dez/15;7,1585
30/dez/15;7,2736
31/dez/15;7,3567
1/jan/16;7,3466
4/jan/16;7,2859
5/jan/16;6,7514
6/jan/16;6,6662
7/jan/16;6,9859
8/jan/16;6,9696
11/jan/16;7,0134
12/jan/16;6,9495
13/jan/16;6,9938
14/jan/16;7,0134
15/jan/16;6,9955
18/jan/16;6,8929
19/jan/16;7,1424
20/jan/16;7,054
21/jan/16;7,2728
22/jan/16;7,7461
25/jan/16;7,7113
26/jan/16;7,6792
27/jan/16;7,8059
28/jan/16;7,683
29/jan/16;7,4748
1/fev/16;7,3618
2/fev/16;7,4566
3/fev/16;7,2655
4/fev/16;7,6099
5/fev/16;7,6758
8/fev/16;7,4706
9/fev/16;7,5022
10/fev/16;7,6861
11/fev/16;7,4632
12/fev/16;7,544
15/fev/16;7,4976
16/fev/16;7,8315
17/fev/16;7,3848
18/fev/16;7,7314
19/fev/16;7,4849
22/fev/16;7,1699
23/fev/16;7,3373
24/fev/16;7,4871
25/fev/16;7,6526
26/fev/16;7,7552
29/fev/16;7,9691
1/mar/16;7,5755
2/mar/16;7,446
3/mar/16;7,0276
4/mar/16;6,5218
7/mar/16;6,9437
8/mar/16;6,7007
9/mar/16;6,5239
10/mar/16;6,0774
11/mar/16;6,4101
14/mar/16;6,3714
15/mar/16;6,8098
16/mar/16;6,9076
17/mar/16;6,4216
18/mar/16;6,3887
21/mar/16;6,3544
22/mar/16;6,0958
23/mar/16;6,4437
24/mar/16;6,5969
25/mar/16;6,6041
28/mar/16;6,3076
29/mar/16;5,9559
30/mar/16;6,1186
31/mar/16;6,3764
1/abr/16;6,1123
4/abr/16;6,471
5/abr/16;6,4376
6/abr/16;6,5944
7/abr/16;6,5168
8/abr/16;6,2615
11/abr/16;6,104
12/abr/16;5,9445
13/abr/16;5,5578
14/abr/16;5,4856
15/abr/16;5,3546
18/abr/16;5,4522
19/abr/16;5,4532
20/abr/16;5,4428
21/abr/16;5,4082
22/abr/16;5,4079
25/abr/16;5,1592
26/abr/16;5,1061
27/abr/16;4,8757
28/abr/16;5,2119
29/abr/16;4,8827
2/mai/16;4,7758
3/mai/16;4,7379
4/mai/16;4,9875
5/mai/16;4,8561
6/mai/16;4,9268
9/mai/16;5,0726
10/mai/16;4,7224
11/mai/16;4,6861
12/mai/16;4,5545
13/mai/16;4,6153
16/mai/16;4,6794
17/mai/16;4,8085
18/mai/16;5,1365
19/mai/16;4,9955
20/mai/16;4,8133
23/mai/16;5,1365
24/mai/16;5,0371
25/mai/16;5,2408
26/mai/16;5,2783
27/mai/16;5,3773
30/mai/16;5,2148
31/mai/16;5,3619
1/jun/16;5,2911
2/jun/16;5,165
3/jun/16;5,0796
6/jun/16;4,9235
7/jun/16;5,0287
8/jun/16;5,0236
9/jun/16;5,0112
10/jun/16;5,1833
13/jun/16;5,2586
14/jun/16;5,3171
15/jun/16;5,3929
16/jun/16;5,4455
17/jun/16;5,3716
20/jun/16;5,3328
21/jun/16;5,179
22/jun/16;5,1386
23/jun/16;4,996
24/jun/16;4,9712
27/jun/16;4,8572
28/jun/16;4,7331
29/jun/16;4,9331
30/jun/16;4,8423
1/jul/16;4,9888
4/jul/16;4,8193
5/jul/16;4,968
6/jul/16;5,0073
7/jul/16;5,0034
8/jul/16;4,8459
11/jul/16;4,8178
12/jul/16;4,9389
13/jul/16;4,8189
14/jul/16;4,7396
15/jul/16;4,6517
18/jul/16;4,5649
19/jul/16;4,6587
20/jul/16;4,4979
21/jul/16;4,6199
22/jul/16;4,7443
25/jul/16;4,7998
26/jul/16;4,7959
27/jul/16;4,7098
28/jul/16;4,6742
29/jul/16;4,6456
1/ago/16;4,6212
2/ago/16;4,7169
3/ago/16;4,7212
4/ago/16;4,7113
5/ago/16;4,6649
8/ago/16;4,7759
9/ago/16;4,7267
10/ago/16;4,7391
11/ago/16;4,8127
12/ago/16;4,894
15/ago/16;4,8005
16/ago/16;4,7366
17/ago/16;4,8086
18/ago/16;4,9301
19/ago/16;4,8731
22/ago/16;4,8654
23/ago/16;4,9657
24/ago/16;4,9783
25/ago/16;4,9312
26/ago/16;5,207
29/ago/16;4,9762
30/ago/16;5,074
31/ago/16;5,006
1/set/16;5,0301
2/set/16;4,9192
5/set/16;5,0249
6/set/16;5,1693
7/set/16;5,2052
8/set/16;5,2002
9/set/16;5,2973
12/set/16;5,286
13/set/16;5,4478
14/set/16;5,4823
15/set/16;5,3308
16/set/16;5,1696
19/set/16;5,163
20/set/16;5,1989
21/set/16;4,9645
22/set/16;4,8563
23/set/16;4,8484
26/set/16;4,9161
27/set/16;4,7845
28/set/16;4,5957
29/set/16;4,6739
30/set/16;4,5423
3/out/16;4,4443
4/out/16;4,607
5/out/16;4,4627
6/out/16;4,474
7/out/16;4,4617
10/out/16;4,2979
11/out/16;4,3072
12/out/16;4,2558
13/out/16;4,3494
14/out/16;4,4027
17/out/16;4,3033
18/out/16;4,2245
19/out/16;3,9682
20/out/16;3,8701
21/out/16;3,9977
24/out/16;3,7964
25/out/16;3,8487
26/out/16;3,9847
27/out/16;4,0405
28/out/16;4,0844
31/out/16;4,0745
1/nov/16;4,1934
2/nov/16;4,2549
3/nov/16;4,348
4/nov/16;4,227
7/nov/16;4,1154
8/nov/16;4,0177
9/nov/16;4,1818
10/nov/16;4,3072
11/nov/16;4,1756
14/nov/16;4,4874
15/nov/16;4,6072
16/nov/16;4,2415
17/nov/16;4,443
18/nov/16;4,3071
21/nov/16;4,2086
22/nov/16;4,1141
23/nov/16;4,1237
24/nov/16;4,1567
25/nov/16;4,4145
28/nov/16;4,3297
29/nov/16;4,2625
30/nov/16;4,1312
1/dez/16;4,5295
2/dez/16;4,6129
5/dez/16;4,3837
6/dez/16;4,5259
7/dez/16;4,4367
8/dez/16;4,2233
9/dez/16;4,2982
12/dez/16;4,3796
13/dez/16;4,4144
14/dez/16;4,361
15/dez/16;4,4563
16/dez/16;4,2929
19/dez/16;4,3059
20/dez/16;4,1044
21/dez/16;3,973
22/dez/16;3,8176
23/dez/16;3,7519
26/dez/16;3,8492
27/dez/16;3,7069
28/dez/16;3,6693
29/dez/16;3,686
30/dez/16;3,7191
2/jan/17;3,6311
3/jan/17;3,4479
4/jan/17;3,732
5/jan/17;3,7051
6/jan/17;3,8925
9/jan/17;3,8353
10/jan/17;3,6385
11/jan/17;3,7285
12/jan/17;3,6977
13/jan/17;3,7269
16/jan/17;3,6638
17/jan/17;3,6958
18/jan/17;3,7503
19/jan/17;3,6788
20/jan/17;3,6451
23/jan/17;3,5372
24/jan/17;3,5305
25/jan/17;3,5728
26/jan/17;3,4985
27/jan/17;3,3489
30/jan/17;3,4822
31/jan/17;3,6338
1/fev/17;3,5344
2/fev/17;3,4201
3/fev/17;3,2273
6/fev/17;3,2307
7/fev/17;3,1449
8/fev/17;2,9618
9/fev/17;2,9927
10/fev/17;3,0244
13/fev/17;3,1556
14/fev/17;3,1907
15/fev/17;3,0819
16/fev/17;3,0812
17/fev/17;3,086
20/fev/17;2,9852
21/fev/17;3,0145
22/fev/17;2,9026
23/fev/17;2,8358
24/fev/17;3,0333
27/fev/17;2,9516
28/fev/17;2,9097
1/mar/17;2,8504
2/mar/17;2,9892
3/mar/17;2,9893
6/mar/17;2,9518
7/mar/17;2,9683
8/mar/17;3,0556
9/mar/17;3,0754
10/mar/17;3,0872
13/mar/17;2,9335
14/mar/17;3,0487
15/mar/17;2,9582
16/mar/17;2,9824
17/mar/17;3,0415
20/mar/17;3,0352
21/mar/17;3,0378
22/mar/17;3,1913
23/mar/17;3,2762
24/mar/17;3,0714
27/mar/17;2,9929
28/mar/17;3,0233
29/mar/17;3,0036
30/mar/17;3,0571
31/mar/17;2,9879
3/abr/17;2,7966
4/abr/17;2,8298
5/abr/17;2,7848
6/abr/17;2,8433
7/abr/17;2,8445
10/abr/17;2,7597
11/abr/17;2,7952
12/abr/17;2,9089
13/abr/17;3,0172
14/abr/17;3,026
17/abr/17;3,0147
18/abr/17;2,9918
19/abr/17;3,0237
20/abr/17;3,0994
21/abr/17;3,1191
24/abr/17;3,1095
25/abr/17;3,3101
26/abr/17;3,2969
27/abr/17;3,3542
28/abr/17;3,3114
1/mai/17;3,3219
2/mai/17;3,1836
3/mai/17;3,2001
4/mai/17;3,1991
5/mai/17;3,1025
8/mai/17;3,1033
9/mai/17;3,0497
10/mai/17;3,0494
11/mai/17;3,0454
12/mai/17;3,0368
15/mai/17;3,0937
16/mai/17;2,9585
17/mai/17;2,992
18/mai/17;4,6957
19/mai/17;4,5735
22/mai/17;4,881
23/mai/17;4,5201
24/mai/17;4,0113
25/mai/17;4,0079
26/mai/17;4,0578
29/mai/17;3,904
30/mai/17;3,9136
31/mai/17;3,8574
1/jun/17;3,8896
2/jun/17;3,9947
5/jun/17;4,1199
6/jun/17;4,1042
7/jun/17;4,0635
8/jun/17;4,1276
9/jun/17;4,0563
12/jun/17;3,9898
13/jun/17;3,9733
14/jun/17;3,9241
15/jun/17;3,8905
16/jun/17;3,6943
19/jun/17;3,5531
20/jun/17;3,6514
21/jun/17;3,7536
22/jun/17;3,8568
23/jun/17;3,8716
26/jun/17;3,8562
27/jun/17;3,8514
28/jun/17;3,7937
29/jun/17;3,6803
30/jun/17;3,5908
3/jul/17;3,4051
4/jul/17;3,5853
5/jul/17;3,4755
6/jul/17;3,4301
7/jul/17;3,5097
10/jul/17;3,435
11/jul/17;3,4064
12/jul/17;3,2328
13/jul/17;3,2548
14/jul/17;3,1973
17/jul/17;3,2469
18/jul/17;3,1587
19/jul/17;3,104
20/jul/17;3,0577
21/jul/17;3,0387
24/jul/17;3,027
25/jul/17;3,0399
26/jul/17;3,0108
27/jul/17;2,9436
28/jul/17;3,0082
31/jul/17;2,9908
1/ago/17;2,9832
2/ago/17;2,834
3/ago/17;2,7119
4/ago/17;2,7109
7/ago/17;2,8055
8/ago/17;2,8787
9/ago/17;3,0084
10/ago/17;3,1405
11/ago/17;3,0846
14/ago/17;3,1118
15/ago/17;3,1101
16/ago/17;3,1768
17/ago/17;3,3281
18/ago/17;3,2259
21/ago/17;3,3202
22/ago/17;3,3251
23/ago/17;3,2801
24/ago/17;3,2511
25/ago/17;3,311
28/ago/17;3,2719
29/ago/17;3,2905
30/ago/17;3,3424
31/ago/17;3,2289
1/set/17;3,26
4/set/17;3,2625
5/set/17;3,1926
6/set/17;3,0896
7/set/17;3,1396
8/set/17;3,011
11/set/17;3,1375
12/set/17;3,2008
13/set/17;3,2379
14/set/17;3,1522
15/set/17;3,175
18/set/17;3,1517
19/set/17;3,1685
20/set/17;3,1458
21/set/17;3,1052
22/set/17;3,1633
25/set/17;3,3124
26/set/17;3,2755
27/set/17;3,3641
28/set/17;3,1646
29/set/17;3,1284
2/out/17;3,1199
3/out/17;3,1739
4/out/17;3,1821
5/out/17;3,267
6/out/17;3,0065
9/out/17;3,0016
10/out/17;2,975
11/out/17;3,0654
12/out/17;3,0534
13/out/17;3,0205
16/out/17;3,0784
17/out/17;3,0197
18/out/17;2,9927
19/out/17;2,8925
20/out/17;2,7244
23/out/17;3,0142
24/out/17;2,9195
25/out/17;2,9508
26/out/17;2,9681
27/out/17;2,9125
30/out/17;2,9729
31/out/17;2,9511
1/nov/17;3,1734
2/nov/17;3,1551
3/nov/17;3,3378
6/nov/17;3,1385
7/nov/17;3,2247
8/nov/17;3,2997
9/nov/17;3,2923
10/nov/17;3,4047
13/nov/17;3,5747
14/nov/17;3,7307
15/nov/17;3,7605
16/nov/17;3,5797
17/nov/17;3,3787
20/nov/17;3,3562
21/nov/17;3,2354
22/nov/17;3,322
23/nov/17;3,2047
24/nov/17;3,4364
27/nov/17;3,4427
28/nov/17;3,4432
29/nov/17;3,6599
30/nov/17;3,7341
1/dez/17;3,719
4/dez/17;3,65
5/dez/17;3,613
6/dez/17;3,5287
7/dez/17;3,6059
8/dez/17;3,5212
11/dez/17;3,5502
12/dez/17;3,6661
13/dez/17;3,609
14/dez/17;3,7046
15/dez/17;3,6467
18/dez/17;3,7758
19/dez/17;4,0689
20/dez/17;3,944
21/dez/17;3,7133
22/dez/17;3,7174
25/dez/17;3,6874
26/dez/17;3,6203
27/dez/17;3,6911
28/dez/17;3,618
29/dez/17;3,6185
1/jan/18;3,6055
2/jan/18;3,5247
3/jan/18;3,5235
4/jan/18;3,5382
5/jan/18;3,5848
8/jan/18;3,5141
9/jan/18;3,5184
10/jan/18;3,47
11/jan/18;3,3562
12/jan/18;3,2758
15/jan/18;3,3225
16/jan/18;3,2979
17/jan/18;3,2989
18/jan/18;3,1785
19/jan/18;3,1951
22/jan/18;3,2505
23/jan/18;3,4062
24/jan/18;3,2754
25/jan/18;3,2741
26/jan/18;3,1176
29/jan/18;3,1549
30/jan/18;3,0598
31/jan/18;2,9644
1/fev/18;2,7647
2/fev/18;2,9083
5/fev/18;2,9748
6/fev/18;2,9098
7/fev/18;2,9812
8/fev/18;2,9855
9/fev/18;3,142
12/fev/18;3,1186
13/fev/18;3,1608
14/fev/18;3,0888
15/fev/18;3,1707
16/fev/18;3,2401
19/fev/18;3,2481
20/fev/18;3,156
21/fev/18;3,1803
22/fev/18;3,1847
23/fev/18;3,0304
26/fev/18;2,8117
27/fev/18;2,8362
28/fev/18;2,8294
1/mar/18;2,7671
2/mar/18;2,7828
5/mar/18;2,7547
6/mar/18;2,7576
7/mar/18;2,7769
8/mar/18;2,8208
9/mar/18;2,8169
12/mar/18;2,8172
13/mar/18;2,7312
14/mar/18;2,6674
15/mar/18;2,6854
16/mar/18;2,6085
19/mar/18;2,6032
20/mar/18;2,6266
21/mar/18;2,5437
22/mar/18;2,6212
23/mar/18;2,8096
26/mar/18;2,9038
27/mar/18;3,02
28/mar/18;2,9838
29/mar/18;2,9153
30/mar/18;2,9046
2/abr/18;2,9089
3/abr/18;2,962
4/abr/18;3,1557
5/abr/18;3,041
6/abr/18;3,1419
9/abr/18;3,1714
10/abr/18;3,2253
11/abr/18;3,2435
12/abr/18;2,9418
13/abr/18;3,1419
16/abr/18;3,2159
17/abr/18;3,0634
18/abr/18;3,0912
19/abr/18;3,0622
20/abr/18;3,1277
23/abr/18;3,3068
24/abr/18;3,2857
25/abr/18;3,26
26/abr/18;3,2931
27/abr/18;3,149
30/abr/18;3,0744
1/mai/18;3,1887
2/mai/18;3,1921
3/mai/18;3,1469
4/mai/18;3,15
7/mai/18;3,1486
8/mai/18;3,2502
9/mai/18;3,5077
10/mai/18;3,2252
11/mai/18;3,2746
14/mai/18;3,3327
15/mai/18;3,4261
16/mai/18;3,4357
17/mai/18;3,4077
18/mai/18;3,8415
21/mai/18;3,8553
22/mai/18;3,8483
23/mai/18;3,9804
24/mai/18;4,2984
25/mai/18;4,686
28/mai/18;4,6069
29/mai/18;4,946
30/mai/18;5,0056
31/mai/18;4,9682
1/jun/18;5,0409
4/jun/18;5,1698
5/jun/18;5,8847
6/jun/18;6,2199
7/jun/18;6,0068
8/jun/18;5,3977
11/jun/18;5,2122
12/jun/18;5,0452
13/jun/18;5,1388
14/jun/18;5,6904
15/jun/18;5,2286
18/jun/18;5,3961
19/jun/18;5,1088
20/jun/18;4,9951
21/jun/18;5,199
22/jun/18;5,279
25/jun/18;5,1836
26/jun/18;5,2367
27/jun/18;5,2078
28/jun/18;5,2769
29/jun/18;4,9532
2/jul/18;4,6179
3/jul/18;4,7279
4/jul/18;4,5864
5/jul/18;4,6582
6/jul/18;4,4981
9/jul/18;4,4724
10/jul/18;4,3844
11/jul/18;4,4708
12/jul/18;4,5976
13/jul/18;4,3543
16/jul/18;4,5221
17/jul/18;4,4733
18/jul/18;4,3912
19/jul/18;4,3065
20/jul/18;3,8067
23/jul/18;3,8588
24/jul/18;3,903
25/jul/18;3,7614
26/jul/18;3,8659
27/jul/18;3,923
30/jul/18;3,8942
31/jul/18;4,0222
1/ago/18;4,1755
2/ago/18;4,3009
3/ago/18;3,9897
6/ago/18;3,9198
7/ago/18;4,1093
8/ago/18;4,2061
9/ago/18;4,3989
10/ago/18;4,6368
13/ago/18;4,751
14/ago/18;4,2928
15/ago/18;4,261
16/ago/18;4,4245
17/ago/18;4,7139
20/ago/18;4,7606
21/ago/18;5,2657
22/ago/18;5,1091
23/ago/18;5,2204
24/ago/18;5,0883
27/ago/18;5,0164
28/ago/18;5,1102
29/ago/18;5,1743
30/ago/18;5,389
31/ago/18;5,1985
3/set/18;5,3112
4/set/18;5,3927
5/set/18;5,4159
6/set/18;5,2229
7/set/18;5,2662
10/set/18;5,2046
11/set/18;5,3661
12/set/18;5,1091
13/set/18;5,1778
14/set/18;5,087
17/set/18;5,0359
18/set/18;5,0258
19/set/18;4,9234
20/set/18;4,5861
21/set/18;4,4625
24/set/18;4,5989
25/set/18;4,6113
26/set/18;4,4711
27/set/18;4,4127
28/set/18;4,5512
1/out/18;4,3007
2/out/18;4,1147
3/out/18;3,9347
4/out/18;3,8807
5/out/18;3,8853
8/out/18;3,375
9/out/18;3,1755
10/out/18;3,2892
11/out/18;3,3362
12/out/18;3,4124
15/out/18;2,9797
16/out/18;2,7931
17/out/18;2,6083
18/out/18;2,7124
19/out/18;2,6959
22/out/18;2,51
23/out/18;2,658
24/out/18;2,7684
25/out/18;2,916
26/out/18;2,6147
29/out/18;2,5257
30/out/18;2,3128
31/out/18;2,4172
1/nov/18;2,2197
2/nov/18;2,2667
5/nov/18;2,2757
6/nov/18;2,4757
7/nov/18;2,5766
8/nov/18;2,7123
9/nov/18;2,7418
12/nov/18;2,7577
13/nov/18;2,7874
14/nov/18;2,5967
15/nov/18;2,6631
16/nov/18;2,2719
19/nov/18;2,3238
20/nov/18;2,3025
21/nov/18;2,25
22/nov/18;2,197
23/nov/18;1,9979
26/nov/18;2,2432
27/nov/18;2,2206
28/nov/18;2,1168
29/nov/18;2,0326
30/nov/18;2,0021
3/dez/18;2,0272
4/dez/18;2,2805
5/dez/18;2,3014
6/dez/18;2,1843
7/dez/18;2,1834
10/dez/18;2,3611
11/dez/18;2,4198
12/dez/18;2,2262
